-0.08,0.12,1
-0.08,0.12,0.98
-0.08,0.11,0.99
-0.08,0.11,0.98
-0.08,0.13,1
-0.08,0.12,0.99
-0.08,0.12,1
-0.08,0.11,0.96
-0.08,0.12,0.97
-0.08,0.13,1.01
-0.08,0.12,0.99
-0.08,0.11,0.98
-0.08,0.12,0.99
-0.08,0.11,0.98
-0.08,0.12,0.99
-0.08,0.12,0.98
-0.08,0.12,0.99
-0.08,0.13,1
-0.08,0.12,0.98
-0.08,0.12,1
-0.08,0.12,0.99
-0.08,0.12,0.98
-0.07,0.12,0.99
-0.08,0.12,0.98
-0.08,0.12,1
-0.09,0.11,0.97
-0.08,0.13,0.99
-0.08,0.12,0.99
-0.08,0.12,1
-0.08,0.12,0.99
-0.08,0.12,0.99
-0.08,0.11,0.97
-0.08,0.13,1
-0.08,0.12,0.99
-0.08,0.12,0.98
-0.08,0.13,0.98
-0.08,0.12,0.99
-0.08,0.13,1
-0.08,0.12,1
-0.08,0.12,0.99
-0.08,0.11,0.97
-0.09,0.11,0.97
-0.08,0.13,1
-0.08,0.12,1
-0.08,0.13,1.01
-0.08,0.12,0.99
-0.09,0.11,0.99
-0.08,0.12,0.99
-0.08,0.14,1
-0.08,0.13,1.01
-0.07,0.1,0.98
-0.08,0.15,1.02
-0.09,0.13,0.99
-0.09,0.12,1
-0.08,0.13,1
-0.08,0.12,0.97
-0.08,0.12,0.98
-0.08,0.12,1
-0.09,0.11,0.98
-0.09,0.12,0.98
-0.08,0.12,1
-0.08,0.13,1.01
-0.08,0.13,0.99
-0.08,0.11,0.98
-0.08,0.12,1
-0.09,0.12,0.99
-0.09,0.12,0.99
-0.08,0.12,1
-0.07,0.13,0.99
-0.07,0.11,0.97
-0.08,0.12,0.99
-0.09,0.12,1
-0.09,0.12,0.99
-0.09,0.12,0.98
-0.08,0.13,1
-0.07,0.13,1
-0.07,0.12,0.99
-0.08,0.12,0.99
-0.09,0.12,0.99
-0.09,0.12,1
-0.09,0.12,0.99
-0.08,0.12,0.99
-0.07,0.13,1
-0.08,0.12,0.99
-0.08,0.12,0.99
-0.09,0.12,0.99
-0.09,0.12,1
-0.08,0.12,1
-0.08,0.11,0.99
-0.07,0.12,0.99
-0.08,0.12,0.99
-0.08,0.12,1
-0.09,0.12,0.99
-0.09,0.11,0.98
-0.08,0.12,0.99
-0.08,0.13,1
-0.08,0.12,1
-0.08,0.12,0.99
-0.09,0.12,0.99
-0.09,0.12,1
-0.09,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.09,0.12,1
-0.09,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.09,0.13,1
-0.08,0.11,1
-0.08,0.12,1.01
-0.08,0.12,1
-0.08,0.12,0.98
-0.08,0.12,1
-0.09,0.13,1
-0.09,0.12,0.99
-0.08,0.12,1
-0.08,0.12,0.99
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.09,0.12,0.99
-0.09,0.12,0.99
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.09,0.12,1
-0.09,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.12,0.99
-0.08,0.12,1
-0.09,0.12,1
-0.09,0.12,0.99
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.09,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.09,0.11,1
-0.09,0.12,1.02
-0.09,0.12,0.99
-0.08,0.13,1
-0.08,0.12,1
-0.08,0.12,0.99
-0.08,0.12,0.99
-0.08,0.12,1
-0.09,0.12,0.99
-0.08,0.12,0.99
-0.08,0.13,1
-0.08,0.12,0.99
-0.08,0.12,0.99
-0.08,0.13,1
-0.09,0.11,0.98
-0.09,0.12,0.99
-0.08,0.12,0.99
-0.08,0.12,0.99
-0.08,0.13,1
-0.09,0.12,0.99
-0.08,0.12,0.99
-0.08,0.12,0.99
-0.09,0.13,1
-0.08,0.12,0.99
-0.08,0.12,0.98
-0.08,0.12,0.99
-0.08,0.12,0.99
-0.08,0.12,0.99
-0.09,0.12,0.99
-0.09,0.12,0.99
-0.08,0.12,0.99
-0.08,0.12,0.99
-0.08,0.12,0.99
-0.08,0.12,0.99
-0.08,0.12,0.99
-0.09,0.12,0.99
-0.08,0.12,0.99
-0.08,0.12,0.99
-0.08,0.12,0.99
-0.08,0.12,0.99
-0.08,0.12,0.99
-0.08,0.12,0.99
-0.08,0.12,0.99
-0.08,0.12,0.99
-0.08,0.12,0.99
-0.08,0.12,0.99
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.09,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.09,0.12,1
-0.08,0.13,1
-0.08,0.12,0.99
-0.08,0.12,0.99
-0.08,0.13,1
-0.08,0.12,0.99
-0.08,0.12,1
-0.08,0.12,0.99
-0.08,0.12,0.99
-0.08,0.12,1
-0.08,0.12,0.99
-0.08,0.12,0.99
-0.08,0.12,0.99
-0.08,0.12,0.99
-0.08,0.12,0.99
-0.08,0.12,0.99
-0.08,0.12,1
-0.08,0.12,0.99
-0.08,0.12,0.99
-0.08,0.12,0.99
-0.08,0.12,0.99
-0.08,0.12,0.99
-0.08,0.12,0.99
-0.08,0.12,0.99
-0.08,0.12,0.99
-0.08,0.12,0.99
-0.08,0.12,0.99
-0.08,0.12,0.99
-0.08,0.12,0.99
-0.08,0.12,0.99
-0.08,0.12,0.99
-0.08,0.12,0.99
-0.08,0.12,0.99
-0.08,0.12,0.99
-0.08,0.12,0.99
-0.08,0.12,0.99
-0.08,0.12,0.99
-0.08,0.12,0.99
-0.08,0.12,0.99
-0.08,0.12,0.99
-0.08,0.12,0.99
-0.08,0.12,0.99
-0.08,0.12,0.99
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.12,0.99
-0.08,0.13,0.99
-0.08,0.12,0.99
-0.08,0.12,0.99
-0.08,0.12,0.99
-0.09,0.12,1
-0.08,0.12,0.99
-0.08,0.12,0.99
-0.08,0.13,1
-0.08,0.12,0.99
-0.08,0.12,0.99
-0.08,0.12,0.99
-0.08,0.12,1
-0.08,0.12,0.99
-0.09,0.12,0.99
-0.08,0.12,0.99
-0.08,0.12,0.99
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.12,0.99
-0.08,0.12,0.99
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.12,0.99
-0.08,0.12,0.99
-0.08,0.12,1
-0.08,0.12,0.99
-0.08,0.12,0.99
-0.08,0.12,0.99
-0.08,0.12,1
-0.08,0.12,0.99
-0.08,0.12,1
-0.08,0.12,0.99
-0.08,0.12,0.99
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.12,0.99
-0.08,0.12,0.99
-0.08,0.12,0.99
-0.08,0.12,0.99
-0.08,0.12,1
-0.08,0.12,0.99
-0.08,0.12,1
-0.08,0.12,0.99
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.13,0.99
-0.08,0.12,1
-0.08,0.12,0.99
-0.08,0.12,0.99
-0.08,0.13,0.99
-0.08,0.12,0.99
-0.08,0.12,0.99
-0.08,0.12,0.99
-0.08,0.12,0.99
-0.09,0.12,0.99
-0.08,0.13,1
-0.08,0.12,0.99
-0.08,0.12,0.99
-0.08,0.12,0.99
-0.08,0.12,0.99
-0.08,0.12,0.99
-0.08,0.12,0.99
-0.08,0.12,0.99
-0.08,0.12,1
-0.08,0.13,1
-0.08,0.12,0.99
-0.08,0.12,0.99
-0.09,0.12,0.99
-0.09,0.13,1
-0.08,0.12,0.99
-0.09,0.12,0.98
-0.08,0.12,1
-0.08,0.12,0.99
-0.09,0.12,0.99
-0.09,0.12,1
-0.08,0.12,0.99
-0.08,0.13,1
-0.08,0.12,1
-0.08,0.12,0.99
-0.08,0.15,0.99
-0.08,0.12,0.99
-0.09,0.12,0.99
-0.08,0.12,0.99
-0.08,0.12,1
-0.08,0.12,0.99
-0.08,0.12,0.99
-0.08,0.12,0.99
-0.09,0.13,0.99
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.09,0.12,1
-0.08,0.12,0.99
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.09,0.12,1
-0.08,0.12,0.99
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.09,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.09,0.12,1
-0.09,0.12,1
-0.08,0.12,1
-0.09,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.09,0.12,1
-0.08,0.13,1
-0.08,0.12,1
-0.08,0.12,0.99
-0.08,0.12,1
-0.08,0.13,1
-0.08,0.13,1
-0.09,0.12,0.99
-0.08,0.12,0.99
-0.08,0.12,1
-0.08,0.13,1
-0.08,0.13,1
-0.08,0.12,0.99
-0.09,0.12,1
-0.09,0.12,1
-0.09,0.12,1
-0.08,0.12,0.99
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.12,0.99
-0.09,0.12,0.98
-0.09,0.12,0.99
-0.09,0.13,0.99
-0.08,0.12,0.99
-0.09,0.12,0.99
-0.08,0.12,1
-0.09,0.12,1
-0.09,0.12,0.99
-0.09,0.12,1
-0.08,0.13,1
-0.09,0.12,1
-0.08,0.12,0.99
-0.08,0.12,0.99
-0.09,0.13,1
-0.09,0.13,0.99
-0.09,0.12,0.99
-0.09,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.09,0.12,1
-0.09,0.12,1
-0.09,0.13,1
-0.09,0.12,0.99
-0.08,0.13,1
-0.08,0.13,1
-0.08,0.12,0.99
-0.09,0.12,0.99
-0.09,0.12,1
-0.08,0.12,1
-0.08,0.12,0.99
-0.08,0.12,0.99
-0.08,0.13,1
-0.09,0.13,0.99
-0.09,0.12,1
-0.09,0.12,0.99
-0.08,0.12,0.99
-0.08,0.12,0.99
-0.08,0.12,0.99
-0.09,0.12,1
-0.09,0.12,1
-0.09,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.09,0.12,1
-0.09,0.12,1
-0.09,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.13,1
-0.08,0.12,1
-0.09,0.13,1
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.12,1
-0.08,0.12,0.99
-0.08,0.12,0.99
-0.08,0.12,1
-0.08,0.12,0.99
-0.08,0.12,1
-0.11,0.1,0.98
-0.09,0.11,0.98
-0.08,0.12,1
-0.09,0.11,0.99
-0.12,0.13,0.98
-0.19,0.24,1.08
-0.08,0.15,0.99
-0.08,0.1,0.98
-0.07,0.11,0.98
-0.08,0.1,0.96
-0.08,0.09,0.96
-0.07,0.15,1.05
-0.09,0.15,1.06
-0.07,0.11,0.98
-0.08,0.13,1.04
-0.06,0.14,1.04
